latitude,longitude,elevation,time
45.619553,13.891718,328.8,2025-04-11 14:39:58+00:00
45.619568,13.891712,328.9,2025-04-11 14:39:59+00:00
45.619594,13.891684,329.0,2025-04-11 14:40:00+00:00
45.619613,13.89165,329.1,2025-04-11 14:40:01+00:00
45.619638,13.89161,329.2,2025-04-11 14:40:02+00:00
45.619661,13.89158,329.3,2025-04-11 14:40:03+00:00
45.619665,13.891573,329.3,2025-04-11 14:40:04+00:00
45.619704,13.891538,329.4,2025-04-11 14:40:05+00:00
45.619722,13.891524,329.5,2025-04-11 14:40:06+00:00
45.619761,13.891508,329.6,2025-04-11 14:40:07+00:00
45.619815,13.891487,329.7,2025-04-11 14:40:08+00:00
45.619856,13.891453,329.9,2025-04-11 14:40:09+00:00
45.619889,13.891414,330.0,2025-04-11 14:40:10+00:00
45.619923,13.891384,330.1,2025-04-11 14:40:11+00:00
45.619941,13.891348,330.2,2025-04-11 14:40:12+00:00
45.619961,13.891315,330.2,2025-04-11 14:40:13+00:00
45.619986,13.891277,330.3,2025-04-11 14:40:14+00:00
45.619998,13.891262,330.4,2025-04-11 14:40:15+00:00
45.620018,13.891227,330.5,2025-04-11 14:40:16+00:00
45.620038,13.891196,330.6,2025-04-11 14:40:17+00:00
45.620064,13.891155,330.7,2025-04-11 14:40:18+00:00
45.62007,13.891138,330.7,2025-04-11 14:40:19+00:00
45.620099,13.891117,330.8,2025-04-11 14:40:20+00:00
45.620127,13.891084,330.9,2025-04-11 14:40:21+00:00
45.620137,13.891074,331.0,2025-04-11 14:40:22+00:00
45.620167,13.891047,331.1,2025-04-11 14:40:23+00:00
45.620203,13.890994,331.3,2025-04-11 14:40:24+00:00
45.620227,13.890957,331.4,2025-04-11 14:40:25+00:00
45.620241,13.890923,331.5,2025-04-11 14:40:26+00:00
45.620268,13.89088,331.6,2025-04-11 14:40:27+00:00
45.620297,13.890846,331.8,2025-04-11 14:40:28+00:00
45.620329,13.890798,331.9,2025-04-11 14:40:29+00:00
45.620344,13.89078,332.0,2025-04-11 14:40:30+00:00
45.62037,13.89074,332.1,2025-04-11 14:40:31+00:00
45.620383,13.890701,332.3,2025-04-11 14:40:32+00:00
45.620406,13.890668,332.4,2025-04-11 14:40:33+00:00
45.620426,13.890632,332.5,2025-04-11 14:40:34+00:00
45.620453,13.890603,332.7,2025-04-11 14:40:35+00:00
45.620477,13.890577,332.8,2025-04-11 14:40:36+00:00
45.620505,13.890556,332.9,2025-04-11 14:40:37+00:00
45.62053,13.890538,333.0,2025-04-11 14:40:38+00:00
45.620551,13.890498,333.2,2025-04-11 14:40:39+00:00
45.620569,13.890467,333.3,2025-04-11 14:40:40+00:00
45.620582,13.890433,333.4,2025-04-11 14:40:41+00:00
45.6206,13.890396,333.5,2025-04-11 14:40:42+00:00
45.620614,13.890362,333.6,2025-04-11 14:40:43+00:00
45.620633,13.890332,333.7,2025-04-11 14:40:44+00:00
45.620657,13.89029,333.9,2025-04-11 14:40:45+00:00
45.620668,13.890275,333.9,2025-04-11 14:40:46+00:00
45.620694,13.890251,334.1,2025-04-11 14:40:47+00:00
45.620713,13.890206,334.2,2025-04-11 14:40:48+00:00
45.620729,13.890172,334.3,2025-04-11 14:40:49+00:00
45.620754,13.89013,334.5,2025-04-11 14:40:50+00:00
45.620765,13.890117,334.6,2025-04-11 14:40:51+00:00
45.620789,13.890083,334.7,2025-04-11 14:40:52+00:00
45.620818,13.890042,334.9,2025-04-11 14:40:53+00:00
45.620827,13.890024,334.9,2025-04-11 14:40:54+00:00
45.620846,13.889994,335.1,2025-04-11 14:40:55+00:00
45.620851,13.889966,335.1,2025-04-11 14:40:56+00:00
45.620864,13.88995,335.2,2025-04-11 14:40:57+00:00
45.620885,13.889917,335.4,2025-04-11 14:40:58+00:00
45.620892,13.889906,335.4,2025-04-11 14:40:59+00:00
45.620911,13.889869,335.5,2025-04-11 14:41:00+00:00
45.620915,13.889857,335.6,2025-04-11 14:41:01+00:00
45.620921,13.889838,335.6,2025-04-11 14:41:02+00:00
45.620923,13.889815,335.6,2025-04-11 14:41:03+00:00
45.620921,13.889798,335.7,2025-04-11 14:41:04+00:00
45.620919,13.889775,335.7,2025-04-11 14:41:05+00:00
45.620908,13.889757,335.7,2025-04-11 14:41:06+00:00
45.620895,13.889739,335.8,2025-04-11 14:41:07+00:00
45.620876,13.889692,336.0,2025-04-11 14:41:08+00:00
45.620871,13.889679,336.0,2025-04-11 14:41:09+00:00
45.620846,13.889645,336.2,2025-04-11 14:41:10+00:00
45.620837,13.889632,336.2,2025-04-11 14:41:11+00:00
45.620831,13.889605,336.3,2025-04-11 14:41:12+00:00
45.620818,13.889596,336.4,2025-04-11 14:41:13+00:00
45.620804,13.889577,336.5,2025-04-11 14:41:14+00:00
45.620796,13.889567,336.5,2025-04-11 14:41:15+00:00
45.620787,13.889556,336.6,2025-04-11 14:41:16+00:00
45.620779,13.889546,336.6,2025-04-11 14:41:17+00:00
45.62077,13.889536,336.7,2025-04-11 14:41:18+00:00
45.620761,13.889526,336.7,2025-04-11 14:41:19+00:00
45.620753,13.889515,336.8,2025-04-11 14:41:20+00:00
45.620744,13.889505,336.9,2025-04-11 14:41:21+00:00
45.620735,13.889495,336.9,2025-04-11 14:41:22+00:00
45.620727,13.889485,337.0,2025-04-11 14:41:23+00:00
45.620718,13.889474,337.0,2025-04-11 14:41:24+00:00
45.62071,13.889464,337.1,2025-04-11 14:45:42+00:00
45.620701,13.889454,337.1,2025-04-11 14:45:43+00:00
45.620632,13.889363,337.6,2025-04-11 14:45:44+00:00
45.620601,13.889312,337.9,2025-04-11 14:45:45+00:00
45.620592,13.889251,338.2,2025-04-11 14:45:46+00:00
45.620583,13.889223,338.3,2025-04-11 14:45:47+00:00
45.620595,13.889203,338.4,2025-04-11 14:45:48+00:00
45.620609,13.889205,338.5,2025-04-11 14:45:49+00:00
45.620607,13.889187,338.6,2025-04-11 14:45:50+00:00
45.620598,13.889174,338.7,2025-04-11 14:45:51+00:00
45.620585,13.889161,338.8,2025-04-11 14:45:52+00:00
45.620557,13.889146,338.9,2025-04-11 14:45:53+00:00
45.620542,13.88914,339.0,2025-04-11 14:45:54+00:00
45.620507,13.889133,339.2,2025-04-11 14:45:55+00:00
45.620487,13.889127,339.3,2025-04-11 14:45:56+00:00
45.620472,13.889133,339.4,2025-04-11 14:45:57+00:00
45.620443,13.889119,339.5,2025-04-11 14:45:58+00:00
45.620433,13.889113,339.6,2025-04-11 14:45:59+00:00
45.620426,13.889107,339.6,2025-04-11 14:46:00+00:00
45.620416,13.889102,339.7,2025-04-11 14:46:01+00:00
45.620411,13.889085,339.8,2025-04-11 14:46:02+00:00
45.620403,13.88908,339.8,2025-04-11 14:46:03+00:00
45.620387,13.889058,340.0,2025-04-11 14:46:04+00:00
45.620381,13.889001,340.3,2025-04-11 14:46:05+00:00
45.620383,13.888973,340.5,2025-04-11 14:46:06+00:00
45.620407,13.888923,340.8,2025-04-11 14:46:07+00:00
45.620474,13.888882,341.5,2025-04-11 14:46:08+00:00
45.620542,13.88884,342.2,2025-04-11 14:46:09+00:00
45.620606,13.888803,342.8,2025-04-11 14:46:10+00:00
45.62065,13.888737,343.5,2025-04-11 14:46:11+00:00
45.620682,13.888664,344.1,2025-04-11 14:46:12+00:00
45.620712,13.888597,344.6,2025-04-11 14:46:13+00:00
45.620732,13.888513,345.2,2025-04-11 14:46:14+00:00
45.620748,13.888439,345.7,2025-04-11 14:46:15+00:00
45.62077,13.888364,346.2,2025-04-11 14:46:16+00:00
45.620805,13.8883,346.7,2025-04-11 14:46:17+00:00
45.620839,13.888232,347.2,2025-04-11 14:46:18+00:00
45.62088,13.888166,347.7,2025-04-11 14:46:19+00:00
45.620922,13.888098,348.3,2025-04-11 14:46:20+00:00
45.620959,13.888029,348.9,2025-04-11 14:46:21+00:00
45.620995,13.887973,349.4,2025-04-11 14:46:22+00:00
45.621032,13.887926,349.8,2025-04-11 14:46:23+00:00
45.621073,13.887877,350.4,2025-04-11 14:46:24+00:00
45.621112,13.887816,350.9,2025-04-11 14:46:25+00:00
45.621152,13.887753,351.5,2025-04-11 14:46:26+00:00
45.621182,13.887693,352.0,2025-04-11 14:46:27+00:00
45.621224,13.887631,352.5,2025-04-11 14:46:28+00:00
45.62127,13.887568,353.1,2025-04-11 14:46:29+00:00
45.621307,13.88751,353.6,2025-04-11 14:46:30+00:00
45.621353,13.887447,354.1,2025-04-11 14:46:31+00:00
45.621392,13.887375,354.6,2025-04-11 14:46:32+00:00
45.621423,13.887303,354.9,2025-04-11 14:46:33+00:00
45.621463,13.887235,355.3,2025-04-11 14:46:34+00:00
45.621499,13.887157,355.6,2025-04-11 14:46:35+00:00
45.621537,13.887083,355.8,2025-04-11 14:46:36+00:00
45.62158,13.887032,356.1,2025-04-11 14:46:37+00:00
45.621625,13.886974,356.4,2025-04-11 14:46:38+00:00
45.621667,13.886916,356.7,2025-04-11 14:46:39+00:00
45.621712,13.886862,357.0,2025-04-11 14:46:40+00:00
45.621753,13.886803,357.3,2025-04-11 14:46:41+00:00
45.62179,13.88674,357.5,2025-04-11 14:46:42+00:00
45.621826,13.886676,357.8,2025-04-11 14:46:43+00:00
45.621869,13.886613,358.0,2025-04-11 14:46:44+00:00
45.621895,13.886537,358.2,2025-04-11 14:46:45+00:00
45.621924,13.886454,358.4,2025-04-11 14:46:46+00:00
45.621955,13.886395,358.6,2025-04-11 14:46:47+00:00
45.621971,13.88635,358.7,2025-04-11 14:46:48+00:00
45.621994,13.886317,358.8,2025-04-11 14:46:49+00:00
45.622022,13.886279,358.9,2025-04-11 14:46:50+00:00
45.62203,13.886268,358.9,2025-04-11 14:46:51+00:00
45.62205,13.886242,359.1,2025-04-11 14:46:52+00:00
45.622072,13.886212,359.2,2025-04-11 14:46:53+00:00
45.6221,13.886182,359.3,2025-04-11 14:46:54+00:00
45.622109,13.886172,359.4,2025-04-11 14:46:55+00:00
45.622144,13.886154,359.5,2025-04-11 14:46:56+00:00
45.622153,13.886145,359.6,2025-04-11 14:46:57+00:00
45.622181,13.886121,359.7,2025-04-11 14:46:58+00:00
45.62219,13.886115,359.8,2025-04-11 14:46:59+00:00
45.622214,13.886089,359.9,2025-04-11 14:47:00+00:00
45.62224,13.886067,360.0,2025-04-11 14:47:01+00:00
45.622251,13.886055,360.1,2025-04-11 14:47:02+00:00
45.622279,13.886025,360.2,2025-04-11 14:47:03+00:00
45.622306,13.885995,360.3,2025-04-11 14:47:04+00:00
45.622316,13.885984,360.4,2025-04-11 14:47:05+00:00
45.622351,13.885954,360.5,2025-04-11 14:47:06+00:00
45.622365,13.885942,360.6,2025-04-11 14:47:07+00:00
45.622393,13.885921,360.7,2025-04-11 14:47:08+00:00
45.622424,13.885884,360.9,2025-04-11 14:47:09+00:00
45.622433,13.885868,360.9,2025-04-11 14:47:10+00:00
45.622466,13.885834,361.1,2025-04-11 14:47:11+00:00
45.622479,13.88582,361.1,2025-04-11 14:47:12+00:00
45.622508,13.885793,361.2,2025-04-11 14:47:13+00:00
45.622536,13.88576,361.4,2025-04-11 14:47:14+00:00
45.622572,13.885724,361.5,2025-04-11 14:47:15+00:00
45.622601,13.885686,361.6,2025-04-11 14:47:16+00:00
45.622584,13.885675,361.7,2025-04-11 14:47:17+00:00
45.622586,13.885653,361.7,2025-04-11 14:47:18+00:00
45.622608,13.885617,361.8,2025-04-11 14:47:19+00:00
45.622613,13.885609,361.9,2025-04-11 14:47:20+00:00
45.622637,13.885579,362.0,2025-04-11 14:47:21+00:00
45.62265,13.88555,362.0,2025-04-11 14:47:22+00:00
45.622658,13.885531,362.1,2025-04-11 14:47:23+00:00
45.62269,13.885505,362.2,2025-04-11 14:47:24+00:00
45.622704,13.885483,362.3,2025-04-11 14:47:25+00:00
45.622735,13.885453,362.4,2025-04-11 14:47:26+00:00
45.622751,13.885436,362.5,2025-04-11 14:47:27+00:00
45.622776,13.8854,362.7,2025-04-11 14:47:28+00:00
45.622791,13.885382,362.8,2025-04-11 14:47:29+00:00
45.622812,13.885358,362.9,2025-04-11 14:47:30+00:00
45.622825,13.885342,363.0,2025-04-11 14:47:31+00:00
45.622851,13.88531,363.2,2025-04-11 14:47:32+00:00
45.622867,13.885294,363.3,2025-04-11 14:47:33+00:00
45.622899,13.885277,363.5,2025-04-11 14:47:34+00:00
45.622918,13.885263,363.6,2025-04-11 14:47:35+00:00
45.62296,13.885246,363.9,2025-04-11 14:47:36+00:00
45.622981,13.885234,364.1,2025-04-11 14:47:37+00:00
45.623024,13.885222,364.4,2025-04-11 14:47:38+00:00
45.623044,13.885212,364.6,2025-04-11 14:47:39+00:00
45.623087,13.885203,364.9,2025-04-11 14:47:40+00:00
45.623116,13.885196,365.1,2025-04-11 14:47:41+00:00
45.623151,13.885203,365.4,2025-04-11 14:47:42+00:00
45.623191,13.885198,365.8,2025-04-11 14:47:43+00:00
45.623228,13.885196,366.1,2025-04-11 14:47:44+00:00
45.6233,13.885143,366.8,2025-04-11 14:47:45+00:00
45.623341,13.885153,367.2,2025-04-11 14:47:46+00:00
45.623361,13.885147,367.3,2025-04-11 14:47:47+00:00
45.623395,13.885133,367.6,2025-04-11 14:47:48+00:00
45.623434,13.885142,368.0,2025-04-11 14:47:49+00:00
45.623465,13.885121,368.3,2025-04-11 14:47:50+00:00
45.623504,13.885095,368.6,2025-04-11 14:47:51+00:00
45.62355,13.885087,369.0,2025-04-11 14:47:52+00:00
45.623576,13.885096,369.2,2025-04-11 14:47:53+00:00
45.623623,13.885102,369.6,2025-04-11 14:47:54+00:00
45.623647,13.8851,369.8,2025-04-11 14:47:55+00:00
45.623691,13.885106,370.1,2025-04-11 14:47:56+00:00
45.623712,13.885102,370.3,2025-04-11 14:47:57+00:00
45.623743,13.885095,370.5,2025-04-11 14:47:58+00:00
45.62378,13.885112,370.8,2025-04-11 14:47:59+00:00
45.623817,13.8851,371.1,2025-04-11 14:48:00+00:00
45.623855,13.885082,371.5,2025-04-11 14:48:01+00:00
45.623873,13.885077,371.6,2025-04-11 14:48:02+00:00
45.623912,13.885075,371.9,2025-04-11 14:48:03+00:00
45.623927,13.885067,372.0,2025-04-11 14:48:04+00:00
45.623972,13.885059,372.4,2025-04-11 14:48:05+00:00
45.623993,13.885054,372.6,2025-04-11 14:48:06+00:00
45.624018,13.885034,372.8,2025-04-11 14:48:07+00:00
45.62404,13.885036,373.0,2025-04-11 14:48:08+00:00
45.624082,13.885035,373.4,2025-04-11 14:48:09+00:00
45.624104,13.885027,373.6,2025-04-11 14:48:10+00:00
45.624138,13.885037,373.9,2025-04-11 14:48:11+00:00
45.624155,13.885035,374.0,2025-04-11 14:48:12+00:00
45.624196,13.885028,374.4,2025-04-11 14:48:13+00:00
45.624213,13.885022,374.5,2025-04-11 14:48:14+00:00
45.624252,13.88503,374.9,2025-04-11 14:48:15+00:00
45.624266,13.885025,375.0,2025-04-11 14:48:16+00:00
45.624302,13.885022,375.3,2025-04-11 14:48:17+00:00
45.624319,13.885018,375.5,2025-04-11 14:48:18+00:00
45.624353,13.885034,375.8,2025-04-11 14:48:19+00:00
45.624385,13.88503,376.1,2025-04-11 14:48:20+00:00
45.624423,13.88502,376.4,2025-04-11 14:48:21+00:00
45.624442,13.884985,376.7,2025-04-11 14:48:22+00:00
45.624457,13.884974,376.8,2025-04-11 14:48:23+00:00
45.624487,13.884964,377.1,2025-04-11 14:48:24+00:00
45.624501,13.884956,377.2,2025-04-11 14:48:25+00:00
45.62453,13.884944,377.5,2025-04-11 14:48:26+00:00
45.624543,13.884942,377.6,2025-04-11 14:48:27+00:00
45.624569,13.884922,377.9,2025-04-11 14:48:28+00:00
45.624606,13.884903,378.2,2025-04-11 14:48:29+00:00
45.624639,13.884897,378.5,2025-04-11 14:48:30+00:00
45.624667,13.884864,378.8,2025-04-11 14:48:31+00:00
45.62469,13.88483,379.1,2025-04-11 14:48:32+00:00
45.624718,13.884811,379.4,2025-04-11 14:48:33+00:00
45.62475,13.884788,379.7,2025-04-11 14:48:34+00:00
45.62478,13.884777,380.0,2025-04-11 14:48:35+00:00
45.624811,13.884751,380.3,2025-04-11 14:48:36+00:00
45.624838,13.884736,380.6,2025-04-11 14:48:37+00:00
45.624874,13.884699,381.0,2025-04-11 14:48:38+00:00
45.624901,13.884676,381.3,2025-04-11 14:48:39+00:00
45.624933,13.884657,381.6,2025-04-11 14:48:40+00:00
45.62496,13.884642,381.8,2025-04-11 14:48:41+00:00
45.625,13.884628,382.2,2025-04-11 14:48:42+00:00
45.625036,13.884626,382.5,2025-04-11 14:48:43+00:00
45.625069,13.884604,383.0,2025-04-11 14:48:44+00:00
45.625096,13.884581,383.0,2025-04-11 14:48:45+00:00
45.625126,13.884559,383.4,2025-04-11 14:48:46+00:00
45.625162,13.884555,383.4,2025-04-11 14:48:47+00:00
45.625193,13.884537,383.4,2025-04-11 14:48:48+00:00
45.625219,13.884504,383.9,2025-04-11 14:48:49+00:00
45.625233,13.884493,384.0,2025-04-11 14:48:50+00:00
45.625262,13.88449,384.0,2025-04-11 14:48:51+00:00
45.625293,13.884472,384.5,2025-04-11 14:48:52+00:00
45.625311,13.88443,385.1,2025-04-11 14:48:53+00:00
45.625336,13.88439,385.7,2025-04-11 14:48:54+00:00
45.625369,13.88436,385.7,2025-04-11 14:48:55+00:00
45.625398,13.884344,386.3,2025-04-11 14:48:56+00:00
45.625424,13.884311,386.8,2025-04-11 14:48:57+00:00
45.625444,13.884281,386.9,2025-04-11 14:48:58+00:00
45.625469,13.884252,387.4,2025-04-11 14:48:59+00:00
45.625491,13.884223,387.9,2025-04-11 14:49:00+00:00
45.625511,13.884184,388.5,2025-04-11 14:49:01+00:00
45.625534,13.884147,388.5,2025-04-11 14:49:02+00:00
45.625565,13.884105,389.0,2025-04-11 14:49:03+00:00
45.625577,13.884092,389.5,2025-04-11 14:49:04+00:00
45.625597,13.884062,389.4,2025-04-11 14:49:05+00:00
45.625626,13.884043,389.9,2025-04-11 14:49:06+00:00
45.625667,13.88401,390.2,2025-04-11 14:49:07+00:00
45.625694,13.883998,390.2,2025-04-11 14:49:08+00:00
45.625728,13.883965,390.6,2025-04-11 14:49:09+00:00
45.625758,13.883945,390.5,2025-04-11 14:49:10+00:00
45.625784,13.883907,390.9,2025-04-11 14:49:11+00:00
45.625812,13.883898,390.8,2025-04-11 14:49:12+00:00
45.625847,13.883854,391.2,2025-04-11 14:49:13+00:00
45.625866,13.883823,391.7,2025-04-11 14:49:14+00:00
45.625893,13.883795,392.2,2025-04-11 14:49:15+00:00
45.625925,13.883764,392.2,2025-04-11 14:49:16+00:00
45.625942,13.883733,392.7,2025-04-11 14:49:17+00:00
45.625969,13.883686,393.3,2025-04-11 14:49:18+00:00
45.626006,13.883645,393.8,2025-04-11 14:49:19+00:00
45.62602,13.883625,394.4,2025-04-11 14:49:20+00:00
45.626052,13.883607,394.5,2025-04-11 14:49:21+00:00
45.626079,13.883578,395.0,2025-04-11 14:49:22+00:00
45.626093,13.883536,395.6,2025-04-11 14:49:23+00:00
45.626099,13.883491,396.1,2025-04-11 14:49:24+00:00
45.626127,13.883456,396.6,2025-04-11 14:49:25+00:00
45.626151,13.883407,397.1,2025-04-11 14:49:26+00:00
45.626174,13.883381,397.1,2025-04-11 14:49:27+00:00
45.626213,13.883343,397.5,2025-04-11 14:49:28+00:00
45.626227,13.883287,397.9,2025-04-11 14:49:29+00:00
45.626237,13.883265,398.5,2025-04-11 14:49:30+00:00
45.626261,13.883218,398.8,2025-04-11 14:49:31+00:00
45.626277,13.883196,399.3,2025-04-11 14:49:32+00:00
45.626297,13.883156,399.6,2025-04-11 14:49:33+00:00
45.626306,13.883135,399.6,2025-04-11 14:49:34+00:00
45.626329,13.883093,399.9,2025-04-11 14:49:35+00:00
45.626339,13.883076,399.9,2025-04-11 14:49:36+00:00
45.626361,13.88305,400.1,2025-04-11 14:49:37+00:00
45.626384,13.883013,400.3,2025-04-11 14:49:38+00:00
45.626393,13.882955,400.7,2025-04-11 14:49:39+00:00
45.626403,13.882934,401.1,2025-04-11 14:49:40+00:00
45.626438,13.882922,400.7,2025-04-11 14:49:41+00:00
45.626474,13.882889,400.8,2025-04-11 14:49:42+00:00
45.6265,13.88284,401.0,2025-04-11 14:49:43+00:00
45.626519,13.882822,401.0,2025-04-11 14:49:44+00:00
45.626549,13.882801,401.2,2025-04-11 14:49:45+00:00
45.626583,13.882763,401.4,2025-04-11 14:49:46+00:00
45.626628,13.882739,401.1,2025-04-11 14:49:47+00:00
45.626638,13.882675,401.8,2025-04-11 14:49:48+00:00
45.626644,13.882649,401.7,2025-04-11 14:49:49+00:00
45.626685,13.882618,401.9,2025-04-11 14:49:50+00:00
45.626706,13.882601,401.9,2025-04-11 14:49:51+00:00
45.626737,13.882576,402.2,2025-04-11 14:49:52+00:00
45.62676,13.882536,402.6,2025-04-11 14:49:53+00:00
45.626767,13.882497,402.9,2025-04-11 14:49:54+00:00
45.626787,13.882455,403.3,2025-04-11 14:49:55+00:00
45.626824,13.882413,403.6,2025-04-11 14:49:56+00:00
45.626852,13.882381,403.9,2025-04-11 14:49:57+00:00
45.626855,13.88236,403.9,2025-04-11 14:49:58+00:00
45.626864,13.882282,404.4,2025-04-11 14:49:59+00:00
45.626908,13.882233,404.6,2025-04-11 14:50:00+00:00
45.626935,13.882207,404.7,2025-04-11 14:50:01+00:00
45.626956,13.882177,404.7,2025-04-11 14:50:02+00:00
45.626995,13.882123,404.9,2025-04-11 14:50:03+00:00
45.627016,13.88206,404.9,2025-04-11 14:50:04+00:00
45.627025,13.882025,405.0,2025-04-11 14:50:05+00:00
45.627033,13.881966,405.1,2025-04-11 14:50:06+00:00
45.627045,13.881942,405.1,2025-04-11 14:50:07+00:00
45.627062,13.881898,405.2,2025-04-11 14:50:08+00:00
45.627103,13.881854,405.0,2025-04-11 14:50:09+00:00
45.627125,13.881838,404.9,2025-04-11 14:50:10+00:00
45.627176,13.88181,404.9,2025-04-11 14:50:11+00:00
45.627206,13.881786,404.8,2025-04-11 14:50:12+00:00
45.627239,13.881753,404.9,2025-04-11 14:50:13+00:00
45.627274,13.881727,404.9,2025-04-11 14:50:14+00:00
45.627305,13.881683,405.0,2025-04-11 14:50:15+00:00
45.627322,13.881649,405.1,2025-04-11 14:50:16+00:00
45.627348,13.881575,405.3,2025-04-11 14:50:17+00:00
45.627382,13.881528,405.5,2025-04-11 14:50:18+00:00
45.627416,13.881455,405.9,2025-04-11 14:50:19+00:00
45.627461,13.881411,406.4,2025-04-11 14:50:20+00:00
45.627505,13.881357,406.8,2025-04-11 14:50:21+00:00
45.627561,13.881327,407.4,2025-04-11 14:50:22+00:00
45.627609,13.881275,407.9,2025-04-11 14:50:23+00:00
45.627673,13.881212,408.4,2025-04-11 14:50:24+00:00
45.627685,13.881178,408.4,2025-04-11 14:50:25+00:00
45.627697,13.88116,408.6,2025-04-11 14:50:26+00:00
45.627721,13.881082,408.5,2025-04-11 14:50:27+00:00
45.627748,13.881058,408.8,2025-04-11 14:50:28+00:00
45.627775,13.881014,408.9,2025-04-11 14:50:29+00:00
45.627815,13.880967,409.1,2025-04-11 14:50:30+00:00
45.627842,13.880928,409.2,2025-04-11 14:50:31+00:00
45.627912,13.880853,409.4,2025-04-11 14:50:32+00:00
45.627921,13.880798,409.3,2025-04-11 14:50:33+00:00
45.627963,13.880748,409.3,2025-04-11 14:50:34+00:00
45.628001,13.880698,409.4,2025-04-11 14:50:35+00:00
45.628048,13.880624,409.4,2025-04-11 14:50:36+00:00
45.628087,13.880596,409.8,2025-04-11 14:50:37+00:00
45.6281,13.880571,409.7,2025-04-11 14:50:38+00:00
45.628126,13.880488,409.9,2025-04-11 14:50:39+00:00
45.628166,13.880392,410.1,2025-04-11 14:50:40+00:00
45.628236,13.880298,410.8,2025-04-11 14:50:41+00:00
45.628281,13.880218,411.1,2025-04-11 14:50:42+00:00
45.628357,13.880102,412.1,2025-04-11 14:50:43+00:00
45.628434,13.880007,412.5,2025-04-11 14:50:44+00:00
45.628499,13.879917,412.9,2025-04-11 14:50:45+00:00
45.628576,13.879837,413.2,2025-04-11 14:50:46+00:00
45.628674,13.879765,413.5,2025-04-11 14:50:47+00:00
45.628729,13.879686,413.2,2025-04-11 14:50:48+00:00
45.628793,13.879605,413.0,2025-04-11 14:50:49+00:00
45.628843,13.87957,412.9,2025-04-11 14:50:50+00:00
45.628887,13.879527,412.8,2025-04-11 14:50:51+00:00
45.628921,13.879486,412.8,2025-04-11 14:50:52+00:00
45.628979,13.879443,412.7,2025-04-11 14:50:53+00:00
45.629029,13.879406,412.7,2025-04-11 14:50:54+00:00
45.629079,13.879349,412.7,2025-04-11 14:50:55+00:00
45.629147,13.879226,412.9,2025-04-11 14:50:56+00:00
45.629195,13.879162,413.1,2025-04-11 14:50:57+00:00
45.629239,13.879101,413.3,2025-04-11 14:50:58+00:00
45.629285,13.879049,413.6,2025-04-11 14:50:59+00:00
45.629337,13.879012,413.9,2025-04-11 14:51:00+00:00
45.629399,13.878962,414.2,2025-04-11 14:51:01+00:00
45.629431,13.878889,414.6,2025-04-11 14:51:02+00:00
45.629459,13.878842,414.8,2025-04-11 14:51:03+00:00
45.629494,13.878794,415.1,2025-04-11 14:51:04+00:00
45.629524,13.878764,415.3,2025-04-11 14:51:05+00:00
45.62957,13.878723,415.7,2025-04-11 14:51:06+00:00
45.629603,13.878651,416.0,2025-04-11 14:51:07+00:00
45.62963,13.878601,416.3,2025-04-11 14:51:08+00:00
45.629667,13.878567,416.6,2025-04-11 14:51:09+00:00
45.629698,13.87853,416.9,2025-04-11 14:51:10+00:00
45.629756,13.878475,417.4,2025-04-11 14:51:11+00:00
45.629816,13.878432,417.8,2025-04-11 14:51:12+00:00
45.629855,13.878369,418.2,2025-04-11 14:51:13+00:00
