Power (W),SOH (%)
0.0,1190.5189
0.0,1189.9263
0.0,1189.3325
0.0,1188.7386
0.0,1188.147
0.0,1187.554
0.0,1186.962
0.0,1186.3696
0.0,1185.7782
0.0,1185.1869
0.0,1184.5963
0.0,1184.005
0.0,1183.4147
0.0,1182.8243
0.0,1182.2346
0.0,1181.6451
0.0,1181.0566
0.0,1180.4669
0.0,1179.8783
0.0,1179.2898
0.0,1178.7021
0.0,1178.1146
0.0,1177.5269
0.0,1176.9392
0.0,1176.3524
0.0,1175.7666
0.0,1175.1793
0.0,1174.5935
0.0,1174.0077
0.0,1173.4229
0.0,1172.8372
0.0,1172.2526
0.0,1171.6677
0.0,1171.0831
0.0,1170.5002
0.0,1169.9163
0.0,1169.3324
0.0,1168.7499
0.0,1168.166
0.0,1167.5841
0.0,1167.0017
0.0,1166.4197
0.0,1165.8383
0.0,1165.2561
0.0,1164.676
0.0,1164.095
0.0,1163.5145
0.0,1162.9343
0.0,1162.3542
0.0,1161.7753
0.0,1161.1957
0.0,1160.6173
0.0,1160.0377
0.0,1159.4595
0.0,1158.8805
0.0,1158.303
0.0,1157.7255
0.0,1157.1482
0.0,1156.5717
0.0,1155.9938
0.0,1155.4183
0.0,1154.8412
0.0,1154.2654
0.0,1153.6893
0.0,1153.1146
0.0,1152.5397
0.0,1151.9648
0.0,1151.3901
0.0,1150.816
0.0,1150.242
0.0,1149.6692
0.0,1149.0957
0.0,1148.5222
0.0,1147.9501
0.0,1147.3772
0.0,1146.8047
0.0,1146.2332
0.0,1145.6617
0.0,1145.0908
0.0,1144.5188
0.0,1143.9482
0.0,1143.3779
0.0,1142.8081
0.0,1142.2384
0.0,1141.6681
0.0,1141.0986
0.0,1140.5302
0.0,1139.9608
0.0,1139.3927
0.0,1138.8245
0.0,1138.2573
0.0,1137.69
0.0,1137.1215
0.0,1136.5557
0.0,1135.9884
0.0,1135.4222
0.0,1134.8545
0.0,1134.2894
0.0,1133.7242
0.0,1133.1586
0.0,1132.5935
0.0,1132.0283
0.0,1131.4639
0.0,1130.9
0.0,1130.3359
0.0,1129.7719
0.0,1129.2087
0.0,1128.6459
0.0,1128.0829
0.0,1127.5208
0.0,1126.9583
0.0,1126.3962
0.0,1125.8341
0.0,1125.2733
0.0,1124.7117
0.0,1124.1516
0.0,1123.5907
0.0,1123.0297
0.0,1122.4694
0.0,1121.911
0.0,1121.351
0.0,1120.7913
0.0,1120.2323
0.0,1119.6708
0.0,1119.1082
0.0,1118.5464
0.0,1117.9841
0.0,1117.4226
0.0,1116.8611
0.0,1116.3003
0.0,1115.7394
0.0,1115.179
0.0,1114.6185
0.0,1114.0591
0.0,1113.4991
0.0,1112.9395
0.0,1112.3806
0.0,1111.8221
0.0,1111.2639
0.0,1110.7058
0.0,1110.1476
0.0,1109.5895
0.0,1109.0328
0.0,1108.4757
0.0,1107.9191
0.0,1107.3624
0.0,1106.8062
0.0,1106.2498
0.0,1105.695
0.0,1105.1385
0.0,1104.5836
0.0,1104.0299
0.0,1103.4753
0.0,1102.9205
0.0,1102.3662
0.0,1101.8126
0.0,1101.2596
0.0,1100.7062
0.0,1100.154
0.0,1099.6008
0.0,1099.0487
0.0,1098.4961
0.0,1097.9443
0.0,1097.3936
0.0,1096.842
0.0,1096.2914
0.0,1095.7402
0.0,1095.1902
0.0,1094.6392
0.0,1094.0894
0.0,1093.5406
0.0,1092.9908
0.0,1092.4427
0.0,1091.8927
0.0,1091.345
0.0,1090.796
0.0,1090.2484
0.0,1089.7001
0.0,1089.153
0.0,1088.6064
0.0,1088.0599
0.0,1087.5127
0.0,1086.9672
0.0,1086.4207
0.0,1085.8755
0.0,1085.3296
0.0,1084.7844
0.0,1084.2388
0.0,1083.6953
0.0,1083.1517
0.0,1082.6067
0.0,1082.0635
0.0,1081.5193
0.0,1080.9753
0.0,1080.4332
0.0,1079.8907
0.0,1079.3481
0.0,1078.8057
0.0,1078.2634
0.0,1077.7222
0.0,1077.1805
0.0,1076.6407
0.0,1076.0995
0.0,1075.5582
0.0,1075.0184
0.0,1074.4789
0.0,1073.9396
0.0,1073.3989
0.0,1072.86
0.0,1072.3217
0.0,1071.7827
0.0,1071.2444
0.0,1070.7068
0.0,1070.1691
0.0,1069.6312
0.0,1069.0938
0.0,1068.557
0.0,1068.0204
0.0,1067.4834
0.0,1066.948
0.0,1066.4111
0.0,1065.876
0.0,1065.3403
0.0,1064.8048
0.0,1064.2695
0.0,1063.7358
0.0,1063.201
0.0,1062.6678
0.0,1062.1334
0.0,1061.5997
0.0,1061.0664
0.0,1060.5342
0.0,1060.001
0.0,1059.4684
0.0,1058.9359
0.0,1058.4045
0.0,1057.8724
0.0,1057.3416
0.0,1056.8105
0.0,1056.2798
0.0,1055.7489
0.0,1055.2184
0.0,1054.6886
0.0,1054.1593
0.0,1053.6295
0.0,1053.0997
0.0,1052.5717
0.0,1052.0424
0.0,1051.5138
0.0,1050.9858
0.0,1050.4575
0.0,1049.9309
0.0,1049.4031
0.0,1048.8762
0.0,1048.3492
0.0,1047.8224
0.0,1047.2963
0.0,1046.7699
0.0,1046.2441
0.0,1045.7192
0.0,1045.193
0.0,1044.6674
0.0,1044.1438
0.0,1043.619
0.0,1043.0952
0.0,1042.571
0.0,1042.0472
0.0,1041.5239
0.0,1041.0013
0.0,1040.4777
0.0,1039.9551
0.0,1039.4331
0.0,1038.9109
0.0,1038.3892
0.0,1037.867
0.0,1037.3458
0.0,1036.8245
0.0,1036.3044
0.0,1035.7832
0.0,1035.2637
0.0,1034.7437
0.0,1034.2244
0.0,1033.7042
0.0,1033.1849
0.0,1032.666
0.0,1032.1472
0.0,1031.6292
0.0,1031.1115
0.0,1030.5928
0.0,1030.075
0.0,1029.5574
0.0,1029.0397
0.0,1028.5242
0.0,1028.0071
0.0,1027.4907
0.0,1026.9746
0.0,1026.4581
0.0,1025.9423
0.0,1025.427
0.0,1024.9121
0.0,1024.3981
0.0,1023.8833
0.0,1023.36884
0.0,1022.8547
0.0,1022.3413
0.0,1021.82837
0.0,1021.3147
0.0,1020.8009
0.0,1020.2887
0.0,1019.7758
0.0,1019.2633
0.0,1018.7517
0.0,1018.2404
0.0,1017.7288
0.0,1017.2176
0.0,1016.707
0.0,1016.1953
0.0,1015.68567
0.0,1015.1751
0.0,1014.6653
0.0,1014.15576
0.0,1013.6458
0.0,1013.13684
0.0,1012.6282
0.0,1012.11926
0.0,1011.61115
0.0,1011.1032
0.0,1010.5946
0.0,1010.08716
0.0,1009.5801
0.0,1009.0732
0.0,1008.5661
0.0,1008.0599
0.0,1007.5531
0.0,1007.0468
0.0,1006.5409
0.0,1006.0364
0.0,1005.53
0.0,1005.02527
0.0,1004.52
0.0,1004.0159
0.0,1003.5112
0.0,1003.0073
0.0,1002.5037
0.0,1001.99976
0.0,1001.4974
0.0,1000.9934
0.0,1000.4902
0.0,999.9886
0.0,999.48645
0.0,998.9838
0.0,998.4822
0.0,997.98126
0.0,997.4794
0.0,996.97845
0.0,996.47833
0.0,995.9766
0.0,995.477
0.0,994.97675
0.0,994.47675
0.0,993.97766
0.0,993.47833
0.0,992.9787
0.0,992.48035
0.0,991.98126
0.0,991.4834
0.0,990.98505
0.0,990.4878
0.0,989.9902
0.0,989.49274
0.0,988.99603
0.0,988.49884
0.0,988.0027
0.0,987.50665
0.0,987.0109
0.0,986.5145
0.0,986.0188
0.0,985.5235
0.0,985.02856
0.0,984.53406
0.0,984.0393
0.0,983.5451
0.0,983.0512
0.0,982.55743
0.0,982.0636
0.0,981.57025
0.0,981.0774
0.0,980.58514
0.0,980.0926
0.0,979.59985
0.0,979.10736
0.0,978.61664
0.0,978.1244
0.0,977.63385
0.0,977.1415
0.0,976.65173
0.0,976.1604
0.0,975.6708
0.0,975.1801
0.0,974.6907
0.0,974.2007
0.0,973.71124
0.0,973.2217
0.0,972.7341
0.0,972.2449
0.0,971.75696
0.0,971.26886
0.0,970.7803
0.0,970.29333
0.0,969.80505
0.0,969.3185
0.0,968.8317
0.0,968.345
0.0,967.85895
0.0,967.37177
0.0,966.88684
0.0,966.4012
0.0,965.916
0.0,965.43036
0.0,964.94525
0.0,964.4603
0.0,963.9758
0.0,963.49243
0.0,963.00775
0.0,962.5241
0.0,962.04047
0.0,961.5568
0.0,961.07404
0.0,960.59155
0.0,960.1089
0.0,959.6266
0.0,959.145
0.0,958.66315
0.0,958.18176
0.0,957.70044
0.0,957.219
0.0,956.7382
0.0,956.25806
0.0,955.77844
0.0,955.2968
0.0,954.81854
0.0,954.338
0.0,953.8591
0.0,953.3783
0.0,952.90094
0.0,952.4217
0.0,951.94446
0.0,951.46576
0.0,950.98785
0.0,950.50946
0.0,950.03296
0.0,949.5545
0.0,949.07916
0.0,948.60144
0.0,948.1252
0.0,947.64856
0.0,947.17346
0.0,946.69727
0.0,946.2216
0.0,945.74615
0.0,945.2721
0.0,944.79663
0.0,944.32227
0.0,943.8474
0.0,943.3727
0.0,942.89966
0.0,942.4261
0.0,941.9532
0.0,941.47925
0.0,941.0062
0.0,940.53345
0.0,940.0615
0.0,939.5894
0.0,939.11743
0.0,938.6453
0.0,938.1742
0.0,937.70215
0.0,937.2319
0.0,936.7603
0.0,936.2904
0.0,935.82
0.0,935.3504
0.0,934.87976
0.0,934.4111
0.0,933.94147
0.0,933.47174
0.0,933.0032
0.0,932.53436
0.0,932.06604
0.0,931.5977
0.0,931.1309
0.0,930.66296
0.0,930.19324
0.0,929.7237
0.0,929.2551
0.0,928.78595
0.0,928.3177
0.0,927.84814
0.0,927.38116
0.0,926.9119
0.0,926.44403
0.0,925.97644
0.0,925.50964
0.0,925.0426
0.0,924.5763
0.0,924.1094
0.0,923.64276
0.0,923.17664
0.0,922.71124
0.0,922.2453
0.0,921.7797
0.0,921.31433
0.0,920.8497
0.0,920.3847
0.0,919.92035
0.0,919.45557
0.0,918.9922
0.0,918.5283
0.0,918.06476
0.0,917.60095
0.0,917.1388
0.0,916.67535
0.0,916.2129
0.0,915.751
0.0,915.28784
0.0,914.82587
0.0,914.365
0.0,913.90356
0.0,913.4422
0.0,912.9806
0.0,912.5192
0.0,912.06006
0.0,911.5995
0.0,911.1396
0.0,910.6795
0.0,910.2199
0.0,909.7602
0.0,909.3011
0.0,908.8416
0.0,908.3837
0.0,907.92535
0.0,907.4671
0.0,907.00824
0.0,906.55133
0.0,906.0937
0.0,905.63654
0.0,905.1788
0.0,904.72314
0.0,904.26514
0.0,903.80884
0.0,903.3524
0.0,902.89764
0.0,902.44226
0.0,901.98584
0.0,901.5311
0.0,901.07666
0.0,900.62146
0.0,900.1672
0.0,899.71173
0.0,899.25854
0.0,898.8048
0.0,898.3505
0.0,897.8977
0.0,897.4448
0.0,896.9919
0.0,896.5388
0.0,896.0861
0.0,895.6337
0.0,895.18207
0.0,894.73035
0.0,894.2788
0.0,893.82684
0.0,893.37634
0.0,892.9251
0.0,892.47516
0.0,892.02423
0.0,891.57513
0.0,891.1245
0.0,890.6745
0.0,890.2248
0.0,889.7762
0.0,889.32654
0.0,888.87787
0.0,888.4291
0.0,887.98065
0.0,887.5329
0.0,887.0843
0.0,886.6367
0.0,886.19025
0.0,885.742
0.0,885.2952
0.0,884.84875
0.0,884.40204
0.0,883.95544
0.0,883.50934
0.0,883.0636
0.0,882.618
0.0,882.1726
0.0,881.72705
0.0,881.2825
0.0,880.8374
0.0,880.3933
0.0,879.9492
0.0,879.50525
0.0,879.06055
0.0,878.61707
0.0,878.1735
0.0,877.73065
0.0,877.2879
0.0,876.8442
0.0,876.4019
0.0,875.95966
0.0,875.51764
0.0,875.07587
0.0,874.6337
0.0,874.19305
0.0,873.7513
0.0,873.3102
0.0,872.8693
0.0,872.4297
0.0,871.9898
0.0,871.5489
0.0,871.10925
0.0,870.6685
0.0,870.2302
0.0,869.7912
0.0,869.35187
0.0,868.9133
0.0,868.475
0.0,868.0361
0.0,867.5982
0.0,867.16003
0.0,866.72314
0.0,866.285
0.0,865.8479
0.0,865.41046
0.0,864.9743
0.0,864.53864
0.0,864.10187
0.0,863.665
0.0,863.2291
0.0,862.7936
0.0,862.3584
0.0,861.92346
0.0,861.48804
0.0,861.0537
0.0,860.61847
0.0,860.18445
0.0,859.7506
0.0,859.31604
0.0,858.88257
0.0,858.4497
0.0,858.01636
0.0,857.5833
0.0,857.14984
0.0,856.7172
0.0,856.28534
0.0,855.85364
0.0,855.4207
0.0,854.98956
0.0,854.55786
0.0,854.1268
0.0,853.6959
0.0,853.265
0.0,852.83466
0.0,852.40375
0.0,851.97327
0.0,851.5433
0.0,851.1142
0.0,850.68445
0.0,850.2549
0.0,849.8256
0.0,849.3974
0.0,848.96857
0.0,848.5394
0.0,848.1118
0.0,847.68365
0.0,847.2559
0.0,846.82776
0.0,846.4002
0.0,845.97375
0.0,845.54694
0.0,845.1195
0.0,844.6934
0.0,844.2669
0.0,843.8413
0.0,843.4149
0.0,842.9896
0.0,842.56396
0.0,842.1385
0.0,841.7137
0.0,841.2886
0.0,840.8646
0.0,840.4405
0.0,840.01544
0.0,839.59204
0.0,839.16864
0.0,838.74457
0.0,838.321
0.0,837.89813
0.0,837.4758
0.0,837.0526
0.0,836.6303
0.0,836.2074
0.0,835.78546
0.0,835.3644
0.0,834.9424
0.0,834.5211
0.0,834.09937
0.0,833.6788
0.0,833.258
0.0,832.8381
0.0,832.41766
0.0,831.9975
0.0,831.5772
0.0,831.1575
0.0,830.738
0.0,830.31946
0.0,829.9
0.0,829.48145
0.0,829.0626
0.0,828.64453
0.0,828.2254
0.0,827.8076
0.0,827.3905
0.0,826.97345
0.0,826.55554
0.0,826.13794
0.0,825.7212
0.0,825.3046
0.0,824.88806
0.0,824.4715
0.0,824.0555
0.0,823.6393
0.0,823.2239
0.0,822.80853
0.0,822.39325
0.0,821.9784
0.0,821.56366
0.0,821.14856
0.0,820.73474
0.0,820.3196
0.0,819.90576
0.0,819.4914
0.0,819.0783
0.0,818.6656
0.0,818.25165
0.0,817.8388
0.0,817.42615
0.0,817.0142
0.0,816.60144
0.0,816.18854
0.0,815.77747
0.0,815.3655
0.0,814.9548
0.0,814.54297
0.0,814.13165
0.0,813.72095
0.0,813.31006
0.0,812.8988
0.0,812.4897
0.0,812.07996
0.0,811.6698
0.0,811.2596
0.0,810.85034
0.0,810.4407
0.0,810.0322
0.0,809.6237
0.0,809.21466
0.0,808.80597
0.0,808.3984
0.0,807.9902
0.0,807.58264
0.0,807.17487
0.0,806.7679
0.0,806.36005
0.0,805.95325
0.0,805.5472
0.0,805.1404
0.0,804.7343
0.0,804.3274
0.0,803.9215
0.0,803.51624
0.0,803.1107
0.0,802.7042
0.0,802.30023
0.0,801.8956
0.0,801.4906
0.0,801.08594
0.0,800.68176
0.0,800.2778
0.0,799.87445
0.0,799.4701
0.0,799.0663
0.0,798.66296
0.0,798.26
0.0,797.85675
0.0,797.4551
0.0,797.0521
0.0,796.64966
0.0,796.2478
0.0,795.84564
0.0,795.44366
0.0,795.0431
0.0,794.64136
0.0,794.24036
0.0,793.83887
0.0,793.43896
0.0,793.0377
0.0,792.63837
0.0,792.23816
0.0,791.83856
0.0,791.43866
0.0,791.0397
0.0,790.63965
0.0,790.2409
0.0,789.8422
0.0,789.4434
0.0,789.0451
0.0,788.647
0.0,788.2487
0.0,787.85114
0.0,787.4538
0.0,787.0559
0.0,786.6586
0.0,786.26215
0.0,785.8651
0.0,785.46844
0.0,785.0717
0.0,784.6758
0.0,784.27966
0.0,783.8837
0.0,783.488
0.0,783.0929
0.0,782.6977
0.0,782.3029
0.0,781.90796
0.0,781.5131
0.0,781.1186
0.0,780.7248
0.0,780.3309
0.0,779.9374
0.0,779.5431
0.0,779.1497
0.0,778.75653
0.0,778.3631
0.0,777.9704
0.0,777.57825
0.0,777.1852
0.0,776.7931
0.0,776.4013
0.0,776.0093
0.0,775.6176
0.0,775.2265
0.0,774.8355
0.0,774.44434
0.0,774.0532
0.0,773.6622
0.0,773.272
0.0,772.88165
0.0,772.492
0.0,772.10156
0.0,771.71246
0.0,771.3221
0.0,770.9336
0.0,770.54486
0.0,770.1555
0.0,769.7665
0.0,769.3778
0.0,768.9893
0.0,768.6018
0.0,768.2146
0.0,767.82587
0.0,767.43854
0.0,767.0516
0.0,766.66394
0.0,766.27716
0.0,765.89044
0.0,765.5039
0.0,765.11774
0.0,764.7313
0.0,764.3453
0.0,763.95996
0.0,763.57465
0.0,763.189
0.0,762.8033
0.0,762.4189
0.0,762.0339
0.0,761.6496
0.0,761.2646
0.0,760.8806
0.0,760.49695
0.0,760.1124
0.0,759.7294
0.0,759.3464
0.0,758.96313
0.0,758.5798
0.0,758.1965
0.0,757.8148
0.0,757.43146
0.0,757.0491
0.0,756.6671
0.0,756.2861
0.0,755.9037
0.0,755.5222
0.0,755.141
0.0,754.7598
0.0,754.3796
0.0,753.99805
0.0,753.6178
0.0,753.23785
0.0,752.85736
0.0,752.4775
0.0,752.09735
0.0,751.71814
0.0,751.33887
0.0,750.9592
0.0,750.57996
0.0,750.2015
0.0,749.823
0.0,749.4445
0.0,749.0657
0.0,748.6887
0.0,748.31006
0.0,747.93274
0.0,747.5543
0.0,747.17804
0.0,746.80084
0.0,746.4238
0.0,746.0471
0.0,745.6706
0.0,745.29474
0.0,744.91797
0.0,744.5419
0.0,744.1667
0.0,743.7903
0.0,743.4153
0.0,743.03937
0.0,742.66455
0.0,742.29004
0.0,741.91595
0.0,741.5409
0.0,741.1676
0.0,740.7934
0.0,740.419
0.0,740.0451
0.0,739.6719
0.0,739.29865
0.0,738.9258
0.0,738.55255
0.0,738.1796
0.0,737.808
0.0,737.43475
0.0,737.0627
0.0,736.6906
0.0,736.3193
0.0,735.947
0.0,735.57605
0.0,735.2051
0.0,734.8341
0.0,734.46313
0.0,734.0922
0.0,733.7217
0.0,733.3521
0.0,732.981
0.0,732.6115
0.0,732.2415
0.0,731.87213
0.0,731.50244
0.0,731.13324
0.0,730.7648
0.0,730.3957
0.0,730.0273
0.0,729.65814
0.0,729.28986
0.0,728.9226
0.0,728.5544
0.0,728.1872
0.0,727.8197
0.0,727.452
0.0,727.08527
0.0,726.71826
0.0,726.3512
0.0,725.984
0.0,725.618
0.0,725.2519
0.0,724.8855
0.0,724.51996
0.0,724.15424
0.0,723.7881
0.0,723.42334
0.0,723.05853
0.0,722.69354
0.0,722.3285
0.0,721.9638
0.0,721.60034
0.0,721.23615
0.0,720.87195
0.0,720.5074
0.0,720.14386
0.0,719.7811
0.0,719.4174
0.0,719.05414
0.0,718.69116
0.0,718.32855
0.0,717.96594
0.0,717.60345
0.0,717.24164
0.0,716.88
0.0,716.5178
0.0,716.15686
0.0,715.79504
0.0,715.4337
0.0,715.07294
0.0,714.7121
0.0,714.3506
0.0,713.9903
0.0,713.62976
0.0,713.26984
0.0,712.9097
0.0,712.55054
0.0,712.1907
0.0,711.8306
0.0,711.47174
0.0,711.112
0.0,710.75415
0.0,710.3947
0.0,710.03687
0.0,709.6786
0.0,709.31995
0.0,708.96185
0.0,708.60425
0.0,708.2474
0.0,707.8892
0.0,707.5317
0.0,707.1752
0.0,706.81757
0.0,706.46094
0.0,706.1046
0.0,705.7481
0.0,705.3922
0.0,705.03577
0.0,704.6798
0.0,704.3254
0.0,703.9694
0.0,703.61395
0.0,703.25903
0.0,702.90356
0.0,702.5488
0.0,702.1942
0.0,701.8406
0.0,701.4857
0.0,701.1321
0.0,700.77747
0.0,700.42365
0.0,700.07056
0.0,699.7178
0.0,699.3644
0.0,699.011
0.0,698.65845
0.0,698.3057
0.0,697.9531
0.0,697.6017
0.0,697.2494
0.0,696.8977
0.0,696.5452
0.0,696.19366
0.0,695.8431
0.0,695.49194
0.0,695.14075
0.0,694.7896
0.0,694.43866
0.0,694.08856
0.0,693.7378
0.0,693.38776
0.0,693.0382
0.0,692.6886
0.0,692.3384
0.0,691.9893
0.0,691.6397
0.0,691.2908
0.0,690.9424
0.0,690.59375
0.0,690.24475
0.0,689.8968
0.0,689.5485
0.0,689.20026
0.0,688.85284
0.0,688.50494
0.0,688.1572
0.0,687.8095
0.0,687.463
0.0,687.1159
0.0,686.7692
0.0,686.42267
0.0,686.07635
0.0,685.73
0.0,685.38385
0.0,685.03754
0.0,684.6928
0.0,684.34686
0.0,684.0012
0.0,683.6556
0.0,683.31116
0.0,682.96576
0.0,682.62146
0.0,682.2769
0.0,681.9317
0.0,681.5881
0.0,681.2442
0.0,680.90094
0.0,680.55743
0.0,680.2137
0.0,679.8702
0.0,679.5269
0.0,679.1843
0.0,678.84155
0.0,678.4989
0.0,678.1565
0.0,677.81354
0.0,677.4718
0.0,677.1293
0.0,676.7876
0.0,676.4464
0.0,676.1046
0.0,675.7642
0.0,675.4229
0.0,675.082
0.0,674.7412
0.0,674.401
0.0,674.0601
0.0,673.72015
0.0,673.3804
0.0,673.0401
0.0,672.7003
0.0,672.3607
0.0,672.02203
0.0,671.6828
0.0,671.3437
0.0,671.00476
0.0,670.66595
0.0,670.3278
0.0,669.98956
0.0,669.65125
0.0,669.3128
0.0,668.9755
0.0,668.63745
0.0,668.30023
0.0,667.96326
0.0,667.6262
0.0,667.289
0.0,666.95215
0.0,666.6154
0.0,666.27936
0.0,665.9429
0.0,665.6071
0.0,665.2706
0.0,664.93536
0.0,664.59924
0.0,664.26404
0.0,663.9288
0.0,663.59424
0.0,663.2588
0.0,662.92395
0.0,662.5895
0.0,662.2551
0.0,661.9203
0.0,661.5871
0.0,661.2529
0.0,660.91925
0.0,660.5859
0.0,660.2523
0.0,659.9191
0.0,659.58624
0.0,659.25275
0.0,658.9203
0.0,658.58813
0.0,658.25476
0.0,657.92303
0.0,657.5904
0.0,657.2594
0.0,656.9274
0.0,656.5962
0.0,656.2645
0.0,655.93274
0.0,655.6024
0.0,655.2714
0.0,654.94055
0.0,654.6099
0.0,654.27966
0.0,653.9496
0.0,653.61926
0.0,653.2897
0.0,652.95953
0.0,652.6299
0.0,652.301
0.0,651.97186
0.0,651.64294
0.0,651.3141
0.0,650.9851
0.0,650.6567
0.0,650.3286
0.0,650.0001
0.0,649.67163
0.0,649.3436
0.0,649.0161
0.0,648.6888
0.0,648.36163
0.0,648.03394
0.0,647.7068
0.0,647.37994
0.0,647.05334
0.0,646.72687
0.0,646.4006
0.0,646.0746
0.0,645.748
0.0,645.42267
0.0,645.0965
0.0,644.771
0.0,644.4454
0.0,644.1202
0.0,643.79486
0.0,643.47015
0.0,643.1453
0.0,642.82086
0.0,642.49634
0.0,642.172
0.0,641.8483
0.0,641.5244
0.0,641.20087
0.0,640.87714
0.0,640.5533
0.0,640.2306
0.0,639.907
0.0,639.584
0.0,639.2616
0.0,638.93866
0.0,638.6159
0.0,638.2935
0.0,637.9714
0.0,637.6495
0.0,637.32825
0.0,637.0063
0.0,636.6845
0.0,636.3632
0.0,636.0427
0.0,635.7207
0.0,635.4003
0.0,635.07904
0.0,634.759
0.0,634.4387
0.0,634.118
0.0,633.79816
0.0,633.47876
0.0,633.1595
0.0,632.8397
0.0,632.52
0.0,632.20074
0.0,631.8813
0.0,631.5627
0.0,631.2443
0.0,630.925
0.0,630.607
0.0,630.28864
0.0,629.97015
0.0,629.653
0.0,629.3348
0.0,629.0175
0.0,628.7
0.0,628.3823
0.0,628.0655
0.0,627.7485
0.0,627.4315
0.0,627.11505
0.0,626.7979
0.0,626.4816
0.0,626.1651
0.0,625.8499
0.0,625.5339
0.0,625.2183
0.0,624.9022
0.0,624.58716
0.0,624.2724
0.0,623.95685
0.0,623.6418
0.0,623.3276
0.0,623.0127
0.0,622.698
0.0,622.3839
0.0,622.0697
0.0,621.75586
0.0,621.44214
0.0,621.12805
0.0,620.81506
0.0,620.5011
0.0,620.1881
0.0,619.87573
0.0,619.56287
0.0,619.25037
0.0,618.93756
0.0,618.6247
0.0,618.31274
0.0,618.00104
0.0,617.68896
0.0,617.3768
0.0,617.06525
0.0,616.7541
0.0,616.4427
0.0,616.13184
0.0,615.8208
0.0,615.5097
0.0,615.1991
0.0,614.8885
0.0,614.5783
0.0,614.2688
0.0,613.9581
0.0,613.64886
0.0,613.3391
0.0,613.02924
0.0,612.7195
0.0,612.41016
0.0,612.1016
0.0,611.7925
0.0,611.48346
0.0,611.175
0.0,610.86664
0.0,610.55835
0.0,610.25037
0.0,609.94183
0.0,609.63403
0.0,609.32697
0.0,609.01904
0.0,608.71216
0.0,608.40436
0.0,608.0978
0.0,607.7906
0.0,607.48346
0.0,607.17664
0.0,606.87054
0.0,606.56494
0.0,606.2582
0.0,605.952
0.0,605.6468
0.0,605.34076
0.0,605.0349
0.0,604.73004
0.0,604.4253
0.0,604.1199
0.0,603.814
0.0,603.5099
0.0,603.2053
0.0,602.9015
0.0,602.59686
0.0,602.29254
0.0,601.9888
0.0,601.6851
0.0,601.3809
0.0,601.0782
0.0,600.7739
0.0,600.47107
0.0,600.1681
0.0,599.8652
0.0,599.5621
0.0,599.25964
0.0,598.95746
0.0,598.65497
0.0,598.35254
0.0,598.05054
0.0,597.7492
0.0,597.44727
0.0,597.14594
0.0,596.8447
0.0,596.5437
0.0,596.2418
0.0,595.94116
0.0,595.6403
0.0,595.33997
0.0,595.03955
0.0,594.73895
0.0,594.43835
0.0,594.139
0.0,593.83856
0.0,593.5395
0.0,593.24005
0.0,592.94073
0.0,592.6413
0.0,592.3418
0.0,592.0427
0.0,591.7443
0.0,591.44586
0.0,591.1466
0.0,590.8482
0.0,590.5505
0.0,590.25226
0.0,589.95447
0.0,589.6571
0.0,589.3591
0.0,589.06165
0.0,588.7644
0.0,588.4672
0.0,588.1702
0.0,587.8738
0.0,587.57697
0.0,587.2804
0.0,586.98376
0.0,586.6878
0.0,586.39105
0.0,586.0959
0.0,585.7997
0.0,585.50397
0.0,585.20825
0.0,584.9131
0.0,584.61786
0.0,584.3235
0.0,584.028
0.0,583.73346
0.0,583.4384
0.0,583.1443
0.0,582.85034
0.0,582.55585
0.0,582.26154
0.0,581.9675
0.0,581.67395
0.0,581.3806
0.0,581.0868
0.0,580.794
0.0,580.5009
0.0,580.20776
0.0,579.91473
0.0,579.62146
0.0,579.3292
0.0,579.03784
0.0,578.745
0.0,578.4527
0.0,578.1611
0.0,577.8695
0.0,577.57733
0.0,577.2857
0.0,576.99493
0.0,576.7035
0.0,576.4124
0.0,576.12177
0.0,575.83057
0.0,575.54016
0.0,575.24896
0.0,574.9591
0.0,574.66925
0.0,574.3792
0.0,574.0888
0.0,573.79895
0.0,573.5098
0.0,573.22046
0.0,572.93085
0.0,572.6415
0.0,572.3524
0.0,572.0639
0.0,571.7759
0.0,571.48663
0.0,571.1981
0.0,570.9099
0.0,570.6214
0.0,570.3336
0.0,570.0459
0.0,569.75806
0.0,569.47034
0.0,569.18286
0.0,568.8963
0.0,568.60925
0.0,568.322
0.0,568.0353
0.0,567.7491
0.0,567.46216
0.0,567.17566
0.0,566.889
0.0,566.6028
0.0,566.3174
0.0,566.0315
0.0,565.7458
0.0,565.46
0.0,565.17487
0.0,564.88904
0.0,564.60425
0.0,564.31934
0.0,564.03406
0.0,563.75
0.0,563.4652
0.0,563.18115
0.0,562.8973
0.0,562.61316
0.0,562.32855
0.0,562.0454
0.0,561.76117
0.0,561.4775
0.0,561.194
0.0,560.91077
0.0,560.6276
0.0,560.345
0.0,560.0618
0.0,559.7796
0.0,559.497
0.0,559.21497
0.0,558.93256
0.0,558.65063
0.0,558.3682
0.0,558.08624
0.0,557.8046
0.0,557.5232
0.0,557.2414
0.0,556.9605
0.0,556.6789
0.0,556.3984
0.0,556.11774
0.0,555.8375
0.0,555.5567
0.0,555.27576
0.0,554.99585
0.0,554.7156
0.0,554.43585
0.0,554.1564
0.0,553.87646
0.0,553.5968
0.0,553.3175
0.0,553.0382
0.0,552.7589
0.0,552.4802
0.0,552.2019
0.0,551.92267
